"ESTU";"REGISTRO";"ID_CIS";"MODE";"FECHAINI";"HORAINI";"FECHAFIN";"HORAFIN";"DURACION";"IDSCREEN";"CCAA";"PROV";"MUN";"TAMUNI";"NACIONALIDAD";"PAIS_NACIONALIDAD";"SEXO";"BIRTH";"MES_NACIMIENTO";"DECADA";"URBRURAL";"INTERNET";"QTIME_1";"QTIME_2";"QTIME_3";"INTERNETHH";"INTERNETMM";"C_SATISFVIDA";"HORA_INCIO_V";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V26A";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"VEGET_VEGAN";"UNION_1";"INTPOL";"LEFT_RIGHT";"IDEOL_CATEG_1";"IDEOL_CATEG_2";"IDEOL_CATEG_OTRA_1";"IDEOL_CATEG_OTRA_2";"LUGAR_NAC";"PAIS_NACIMIENTO";"YEAR_ARRIVAL";"PROV_NAC";"F_BORN";"F_BORN1";"M_BORN";"M_BORN1";"FATH_WORK";"FATH_ISCO08";"FATH_NAT_DEGR";"MOTH_WORK";"MOTH_ISCO08";"MOTH_NAT_DEGR";"GENDER_ID";"GENDER_ID_OTRA";"ORIENTAC_SEXUAL";"ORIENTAC_SEXUAL_OTRA";"NAT_DEGR";"EDUCYRS";"REPETICION";"EDAD_REPETICION";"TIPO_COLEGIO";"TIPO_COLEGIO_2";"WORK";"C_SATISFTRABAJO";"WRKHRS";"EMPREL";"WRKSUP";"NSUP";"TYPORG";"ISCO08";"NACE_2";"MAINSTAT_M_1";"MAINSTAT_M_2";"MAINSTAT_M_3";"MAINSTAT_M_4";"MAINSTAT_M_5";"MAINSTAT_M_6";"MAINSTAT_M_7";"MAINSTAT_M_8";"MAINSTAT_M_9";"MAINSTAT_M";"MAINSTAT";"PARTLIV";"SPNAT_DEGR";"SPWORK";"SPWRKHRS";"SPEMPREL";"SPWRKSUP";"SPISCO08";"SPNACE_2";"SPMAINST_M_1";"SPMAINST_M_2";"SPMAINST_M_3";"SPMAINST_M_4";"SPMAINST_M_5";"SPMAINST_M_6";"SPMAINST_M_7";"SPMAINST_M_8";"SPMAINST_M_9";"SPMAINST_M";"SPMAINST";"MARITAL";"CHILDREN";"NBCHLD_LS18_1";"NBCHLD_LS18_2";"NBCHLD_GT18_1";"NBCHLD_GT18_2";"CHILD_D";"NAT_RELIG";"NAT_RELIG_OTRA";"ATTEND";"TOPBOT";"TOPBOT_PADRES";"TOPBOT_HIJOS";"MERIT";"VOTE_LE";"NAT_PRTY";"NAT_PRTY_OTRO";"NAT_ETHN_1";"NAT_ETHN_2";"NAT_ETHN_OTRA_1";"NAT_ETHN_OTRA_2";"HOMPOP_TOT";"HMP_SB_1";"HMP_SB_2";"HMP_SB_3";"HMP_SB_4";"HMP_SB_5";"HMP_SB_6";"HMP_SB_7";"HMP_SB_8";"HMP_SB_9";"HMP_SB_10";"HMP_GD_1";"HMP_GD_2";"HMP_GD_3";"HMP_GD_4";"HMP_GD_5";"HMP_GD_6";"HMP_GD_7";"HMP_GD_8";"HMP_GD_9";"HMP_GD_10";"HMP_YR_1";"HMP_YR_2";"HMP_YR_3";"HMP_YR_4";"HMP_YR_5";"HMP_YR_6";"HMP_YR_7";"HMP_YR_8";"HMP_YR_9";"HMP_YR_10";"NAT_INC";"NAT_RINC";"DIFICULT_ECO";"HORA_FINC";"ENC1";"ENC2";"ENC2A_1";"ENC2A_2";"ENC2A_OTRA_1";"ENC2A_OTRA_2";"ENC3";"ENC3A_CAWI_1";"ENC3A_CAWI_2";"ENC3A_CAWI_3";"ENC3A_CAWI_4";"ENC3A_CAWI_5";"ENC3A_CAWI_6";"ENC3A_CAWI_96";"ENC3A_CAWI_99";"ENC3A_CAWI_OTRO_1";"ENC3A_CAWI_OTRO_2";"ENC3A_PAPEL_1";"ENC3A_PAPEL_2";"ENC3A_PAPEL_3";"ENC3A_PAPEL_4";"ENC3A_PAPEL_5";"ENC3A_PAPEL_6";"ENC3A_PAPEL_96";"ENC3A_PAPEL_99";"ENC3A_PAPEL_OTRO_1";"ENC3A_PAPEL_OTRO_2";"ENC4";"ENC4_OTRO";"ENC5";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C3";"IA_C4";"GRABADOR";"PARTIALS";"EDAD";"INTERNETOT";"FATH_OCUPAISCO08";"MOTH_OCUPAISCO08";"ESTUDIOS";"OCUPAISCO08";"RAMA";"SITLAB";"ISCO08R";"SPESTUDIOS";"OCUPASPISCO08";"SPRAMA";"SPSITLAB";"NBCHLD_TOT";"RELIGION";"RECUERDO";"NIVELEDU";"PESODIS";"PESO";"PESOFIN"
3506;88;6887;41;"19/03/2025";"22:10:57";"19/03/2025";"23:18:51";2825;"820;1180";1;23;50;4;1;0;2;2005;11;0;3;5;1;1;0;11;36;5;"22:12:54";1;5;5;5;3;5;3;3;2;2;3;5;5;1;1;1;1;1;2;3;3;3;3;3;3;1;9;3;4;6;1;2;2;2;3;8;996;996;0;0;0;0;0;0;0;0;8;8;8;8;2;2;3;2;4;1;4;3;3;3;5;2;3;3;1;98;98;99;0;0;1;0;0;23;1;0;1;0;2;3139;12;1;2411;12;2;0;1;0;10;13;2;0;1;3;3;96;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;96;96;96;96;2;1;97;8;8;5;8;5;4;0;0;2;99;0;0;4;3;3;4;0;0;0;0;0;0;"";1;2;1;0;0;0;0;0;0;"";1977;1975;2012;0;0;0;0;0;0;"";9;99;5;"23:18:29";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";19;3;25;3;48;5;1;0;0;0;1;0;1;0;0;1;19;11,6;3;2;4;0;0;5;13;0;0;0;0;0;2;94;3;1,00181;0,96826;0,90982
3506;932;6888;41;"06/04/2025";"16:48:34";"06/04/2025";"17:31:16";2560;"1334;800";1;18;87;4;1;0;2;1966;8;0;3;5;0;0;1;98;98;7;"16:52:08";3;3;3;4;3;3;3;3;9;8;3;3;4;2;2;2;2;2;98;3;3;3;3;3;3;8;0;3;4;3;8;2;2;2;998;998;998;998;3;3;3;3;3;3;2;3;8;8;8;8;3;98;98;98;98;98;3;3;3;3;2;5;3;3;2;77;98;99;0;0;1;0;0;99;1;0;1;0;1;3322;98;3;0;98;2;0;7;0;8;99;2;0;1;8;2;96;0;1;2;0;3;4000;73;"";"";"";"";"";"";"";"";1;9;0;1;8;2;0;9;8;9999;999;"";"";"";"";"";"";"";"";1;9;0;3;2;0;0;1;1;2;99;97;9;98;98;98;98;1;97;0;98;99;0;0;4;1;2;2;0;0;0;0;0;0;"";1;2;1;0;0;0;0;0;0;"";9999;9999;9999;0;0;0;0;0;0;"";77;77;9;"17:29:24";3;8;4;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";6;4;25;7;43;3;1;0;0;0;1;0;1;0;0;1;58;98,0;3;0;4;4;4;9;99;4;99;9;9;2;9;97;3;1,00181;0,96826;0,92908
3506;414;6894;41;"24/03/2025";"22:30:09";"24/03/2025";"23:03:37";2006;"834;1194";1;21;41;4;1;0;2;1973;8;0;3;5;0;0;1;98;98;8;"22:31:35";1;4;4;2;2;2;3;1;3;3;5;1;1;4;4;4;4;4;3;5;1;1;1;1;5;2;0;0;1;6;5;1;1;1;2;168;0;0;1;1;1;1;1;1;1;1;1;1;1;1;4;7;1;3;2;4;6;3;3;3;2;5;3;3;1;10;1;99;0;0;1;0;0;48;1;0;1;0;1;4211;10;3;0;4;2;0;1;0;17;25;2;0;3;1;1;5;45;1;2;0;3;4131;62;1;0;0;0;0;0;0;0;0;1;0;1;17;1;50;1;1;7510;10;1;2;2;2;2;2;2;2;2;1;0;3;2;0;0;1;1;6;1;97;2;5;8;3;6;1;1;0;1;99;0;0;2;1;0;0;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;"";1969;0;0;0;0;0;0;0;0;"";77;77;2;"23:03:10";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";24;3;25;1;34;5;1;0;0;0;1;0;1;0;0;1;51;98,0;4;0;7;4;4;1;4;7;7;2;1;2;2;1;4;1,00181;0,96826;0,60959
3506;482;6897;41;"26/03/2025";"0:07:26";"26/03/2025";"19:54:39";1724;"384;857";1;18;87;4;1;0;1;1996;7;0;3;4;1;0;0;4;99;5;"0:08:45";2;2;5;5;3;5;3;2;2;2;2;3;5;1;1;2;1;1;98;3;3;3;3;3;3;1;8;3;4;3;1;1;2;2;2;0;1;0;4;3;3;3;3;2;4;3;3;4;3;4;2;3;5;3;4;4;3;3;3;3;2;2;3;3;4;0;9;4;0;0;1;0;0;28;1;0;1;0;3;0;5;2;5161;11;1;0;1;0;7;16;1;13;2;1;1;5;5;1;2;0;3;5312;85;1;0;0;0;0;0;0;0;0;1;0;1;17;2;0;1;2;5131;56;2;2;1;2;1;2;2;2;2;3;5;2;0;96;96;96;96;0;0;97;8;5;6;7;10;1;4;4;1;99;0;0;2;1;0;0;0;0;0;0;0;0;"";2;0;0;0;0;0;0;0;0;"";1994;0;0;0;0;0;0;0;0;"";3;1;3;"19:54:11";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";26;3;25;3;29;3;1;0;0;0;1;0;1;0;0;1;28;4,0;0;5;3;5;4;1;5;7;5;4;5;0;1;4;2;1,00181;0,96826;2,28231
3506;445;6899;41;"25/03/2025";"16:06:29";"25/03/2025";"16:42:33";2162;"320;568";1;41;91;5;1;0;1;1965;11;0;1;5;1;1;0;12;0;10;"16:08:14";4;2;4;5;5;5;3;3;2;1;4;3;4;2;2;2;4;5;2;3;3;3;3;3;3;1;12;1;3;3;1;2;1;2;12;20;8;2;5;2;3;3;2;3;1;3;1;2;2;2;2;1;6;3;4;2;2;3;3;3;4;3;3;3;4;10;1;99;0;0;1;0;0;30;1;0;1;0;1;210;12;3;0;5;1;0;1;0;16;15;1;16;3;1;1;10;45;2;2;0;3;2430;79;1;0;0;0;0;0;0;0;0;1;0;1;8;1;40;1;1;3341;79;1;2;2;2;2;2;2;2;2;1;0;2;3;0;1;2;0;3;1;97;5;8;8;9;3;1;3;0;1;99;0;0;3;1;2;0;0;0;0;0;0;0;"";2;2;0;0;0;0;0;0;0;"";1973;2007;0;0;0;0;0;0;0;"";77;77;4;"16:42:02";1;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";25;3;25;2;37;3;1;0;0;0;1;0;1;0;0;1;59;12,0;10;0;7;2;4;1;2;4;3;4;1;3;2;3;4;0,99977;1,13339;0,69663
3506;993;6902;41;"08/04/2025";"9:30:56";"08/04/2025";"10:05:56";2099;"384;832";1;29;67;5;1;0;2;1990;9;0;1;5;1;1;0;7;23;6;"9:34:36";1;5;5;5;5;5;3;3;8;8;2;5;5;1;1;1;1;1;98;3;3;3;3;3;3;1;12;3;3;1;2;2;2;2;10;0;10;0;4;3;3;6;4;3;2;3;2;2;3;4;2;2;5;4;4;5;2;3;3;3;3;4;3;1;3;2;4;5;0;0;1;0;0;29;1;0;1;0;1;1120;7;1;3212;7;2;0;3;0;17;20;2;0;2;1;1;7;35;1;2;0;1;2330;85;1;0;0;0;0;0;0;0;0;1;0;1;10;1;38;1;2;3343;84;1;2;2;2;2;2;2;2;2;1;0;3;0;96;96;96;96;0;0;97;8;7;6;8;8;1;4;0;1;2;0;0;2;1;0;0;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;"";1989;0;0;0;0;0;0;0;0;"";10;7;4;"10:02:52";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";8;4;25;2;35;1;1;0;0;0;1;0;1;0;0;1;34;7,38;1;3;7;2;4;1;2;4;3;4;1;0;1;4;4;0,99977;1,13339;0,79676
3506;183;6903;41;"21/03/2025";"8:43:06";"21/03/2025";"9:52:14";2927;"1536;864";1;41;91;5;1;0;1;1987;4;0;1;5;1;0;0;9;99;7;"8:48:31";3;4;4;3;3;4;3;3;8;8;4;3;2;2;4;4;2;2;3;3;3;3;3;3;3;1;98;8;8;3;1;1;1;8;14;10;996;996;0;0;0;0;0;0;0;0;2;4;3;3;4;2;2;4;3;3;3;3;3;3;4;2;3;3;4;7;3;1;0;0;1;0;0;41;1;0;1;0;1;2142;13;3;0;12;1;0;1;0;17;27;1;16;2;1;1;7;40;1;2;0;3;2132;94;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;96;96;96;96;2;1;97;5;7;7;8;2;1;3;0;1;2;0;0;3;3;3;0;0;0;0;0;0;0;"";1;2;0;0;0;0;0;0;0;"";1946;1952;0;0;0;0;0;0;0;"";9;4;5;"9:47:34";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";21;3;25;5;49;1;1;0;0;0;1;0;1;0;0;1;37;9,0;2;0;7;2;4;1;2;0;0;0;0;0;2;3;4;0,99977;1,13339;1,09115
3506;1587;6908;41;"22/04/2025";"20:05:15";"22/04/2025";"20:47:13";2515;"390;844";1;41;91;5;1;0;2;1937;6;0;1;2;6;6;6;96;96;9;"20:07:15";1;5;5;5;1;5;3;3;1;1;3;3;1;1;1;1;1;1;3;3;3;3;3;3;3;1;6;2;4;1;2;2;1;1;36;0;996;996;0;0;0;0;0;0;0;0;8;8;8;8;2;3;5;1;1;1;3;3;3;3;3;3;3;3;2;0;3;9;0;0;1;0;0;41;1;0;1;0;1;9211;1;3;0;1;2;0;1;0;2;4;2;0;1;3;2;96;0;1;1;2;2;7531;14;0;0;0;0;0;0;1;0;0;7;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;1;3;6;1;97;7;7;3;6;0;1;2;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;"";0;3;5;"20:46:06";3;2;0;0;0;0;1;1;2;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";22;4;25;2;42;4;1;0;0;0;1;0;1;0;0;1;87;96,0;9;0;1;7;2;7;12;0;0;0;0;4;2;2;1;0,99977;1,13339;2,10967
3506;141;6910;41;"20/03/2025";"18:36:40";"20/03/2025";"20:37:37";5142;"393;873";1;41;91;5;3;228;1;1974;12;0;1;4;1;0;0;3;99;5;"18:45:25";3;3;3;3;4;4;3;3;2;2;5;3;1;3;2;4;3;3;3;3;3;3;3;3;8;2;0;0;8;8;1;1;1;2;20;998;999;999;9;9;9;9;9;9;9;9;2;2;2;4;8;7;3;98;97;4;4;3;3;3;1;3;3;3;2;5;1;98;0;0;2;999;2008;0;2;228;2;228;2;6110;1;7;0;0;1;0;1;0;10;15;1;9;1;3;3;96;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;1;10;3;0;0;0;0;0;2;2;2;1;2;2;2;2;2;4;0;3;3;0;3;0;0;3;6;97;8;4;1;8;5;5;0;0;2;99;0;0;5;1;2;2;2;0;0;0;0;0;"";2;2;2;2;0;0;0;0;0;"";1981;2009;2012;2018;0;0;0;0;0;"";3;3;1;"20:33:42";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";20;3;25;4;86;4;1;0;0;0;1;0;1;0;0;1;50;3,0;6;0;4;0;0;4;11;4;0;0;4;3;3;95;3;0,99977;1,13339;1,13388
3506;1816;6911;34;"N.P.";"N.P.";"N.P.";"N.P.";0;"N.P.";1;41;91;5;1;0;1;1947;99;0;2;2;6;6;6;96;96;8;"N.P.";3;3;3;3;4;5;3;3;2;3;4;1;3;3;1;1;1;1;98;3;3;3;3;3;3;8;0;3;4;4;8;2;1;2;998;998;998;998;3;4;3;3;3;3;4;8;8;8;8;8;2;98;98;1;98;98;2;3;3;3;8;4;3;3;1;77;1;99;0;0;1;0;0;41;1;0;1;0;1;3152;98;3;0;98;1;0;1;0;3;6;8;0;1;2;2;96;0;2;9;0;3;7126;43;0;0;0;0;0;0;1;0;0;7;0;1;5;2;0;8;2;8150;14;2;2;2;2;2;2;1;2;2;7;0;3;2;0;0;2;0;2;1;97;2;98;10;10;98;1;97;0;98;99;0;0;2;1;0;0;0;0;0;0;0;0;"";2;0;0;0;0;0;0;0;0;"";1946;0;0;0;0;0;0;0;0;"";3;3;8;"N.P.";1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;"16/04/2025";16;4;25;3;0;0;1;0;0;0;1;0;1;0;0;1;77;96,0;3;0;2;7;3;7;12;3;8;2;7;2;2;97;1;0,99977;1,13339;1,6182
3506;1817;6916;41;"30/04/2025";"10:28:52";"30/04/2025";"10:51:26";1352;"384;854";1;29;67;5;1;0;1;1981;8;0;1;5;1;1;0;5;50;7;"10:29:55";2;3;4;5;5;5;3;3;8;8;3;3;3;2;3;2;2;2;1;3;3;3;3;3;3;1;24;2;2;8;1;2;1;2;2;8;9;10;3;4;3;4;3;4;4;4;2;3;3;4;3;1;1;2;4;4;2;3;3;3;2;4;3;3;3;6;4;3;0;0;1;0;0;29;1;0;1;0;1;4410;6;2;5211;5;1;0;1;0;9;15;2;0;1;3;2;96;0;1;2;0;3;7422;95;0;1;0;0;0;0;0;0;0;2;0;1;14;1;42;1;2;5223;47;1;2;2;2;2;2;2;2;2;1;0;3;1;1;0;0;0;2;1;97;5;5;7;5;3;1;1;0;1;2;0;0;3;1;2;0;0;0;0;0;0;0;"";2;1;0;0;0;0;0;0;0;"";1985;2014;0;0;0;0;0;0;0;"";5;2;1;"10:51:01";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";30;4;25;3;23;1;1;0;0;0;1;0;1;0;0;1;43;5,83;4;5;4;7;4;2;16;6;5;4;1;1;2;1;3;0,99977;1,13339;1,4132
3506;97;6927;41;"20/03/2025";"9:13:00";"01/04/2025";"9:45:19";2722;"390;844";1;29;67;5;1;0;2;1989;8;0;1;5;1;0;0;10;99;7;"9:15:30";5;4;1;5;3;5;3;2;1;1;2;4;5;1;1;1;1;1;98;3;3;3;3;3;3;1;12;3;4;1;2;2;2;2;21;141;5;118;4;2;2;2;3;2;2;1;1;1;1;1;2;1;2;1;4;4;4;1;3;3;2;2;3;2;3;0;9;10;0;0;1;0;0;29;1;0;1;0;1;3118;9;2;9111;3;2;0;1;0;3;6;1;14;1;3;1;3;27;1;2;0;3;4229;85;1;0;0;0;1;0;0;1;0;1;1;1;3;1;60;1;1;7127;43;1;2;2;2;2;2;2;1;2;1;1;3;1;0;1;0;0;3;0;97;8;6;8;7;5;1;5;0;2;99;0;0;3;1;2;0;0;0;0;0;0;0;"";1;2;0;0;0;0;0;0;0;"";1989;2020;0;0;0;0;0;0;0;"";4;1;3;"9:44:21";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";1;4;25;2;46;1;1;0;0;0;1;0;1;0;0;1;35;10,0;3;9;2;4;4;1;4;2;7;3;1;1;1;5;1;0,99977;1,13339;1,18188
3506;1893;6931;34;"N.P.";"N.P.";"N.P.";"N.P.";0;"N.P.";1;41;91;5;1;0;2;1957;6;0;1;5;0;0;1;98;98;10;"N.P.";2;4;4;2;4;4;3;3;2;1;4;4;4;2;2;2;2;2;2;3;3;3;3;3;3;1;6;3;2;3;1;2;2;2;6;0;0;0;1;1;9;2;1;2;2;2;8;8;8;8;2;7;98;7;1;1;3;3;3;3;3;2;3;2;1;77;98;99;0;0;1;0;0;41;1;0;1;0;1;7115;1;3;0;2;2;0;1;0;3;98;2;0;1;8;2;96;0;1;2;0;4;4000;94;0;0;0;0;0;0;1;0;0;7;0;1;11;1;60;2;9;8322;49;1;2;2;2;2;2;2;2;2;1;0;3;2;0;0;0;2;8;1;97;8;10;10;10;0;3;0;0;1;2;0;0;3;1;2;0;0;0;0;0;0;0;"";1;2;0;0;0;0;0;0;0;"";1963;1996;0;0;0;0;0;0;0;"";77;99;8;"N.P.";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;"19/04/2025";19;4;25;6;0;0;1;0;0;0;1;0;1;0;0;1;67;98,0;7;0;2;4;4;7;12;6;8;4;1;2;2;90;1;0,99977;1,13339;1,07951
3506;1697;6932;34;"N.P.";"N.P.";"N.P.";"N.P.";0;"N.P.";1;29;67;5;1;0;2;1963;1;0;3;5;1;1;0;10;0;10;"N.P.";2;3;3;4;4;5;3;2;2;1;5;3;3;2;2;3;8;2;98;3;3;3;3;3;3;1;5;2;2;6;1;2;1;2;30;998;8;998;3;1;3;2;3;1;2;1;1;3;2;4;2;1;98;1;2;1;2;3;3;3;5;3;3;1;8;5;2;10;0;0;1;0;0;29;1;0;1;0;1;5120;3;3;0;3;2;0;1;0;13;15;1;14;1;2;1;7;7;1;2;0;1;4229;86;1;0;0;0;0;0;0;0;0;1;0;1;18;1;998;1;1;2310;85;1;2;2;2;2;2;2;2;2;1;0;3;2;0;0;0;2;8;1;97;5;5;4;5;0;1;2;0;1;2;0;0;2;2;0;0;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;"";1963;0;0;0;0;0;0;0;0;"";9;4;4;"N.P.";3;3;9;4;22;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;"04/04/2025";4;4;25;5;0;0;1;0;0;0;1;0;1;0;0;1;62;10,0;5;0;6;4;4;1;4;7;2;4;1;2;2;2;4;0,99977;1,13339;0,59032
3506;254;6936;41;"21/03/2025";"20:52:08";"21/03/2025";"21:42:37";1822;"414;896";1;29;67;5;1;0;2;1992;11;0;2;5;1;0;0;10;99;8;"20:54:03";2;2;1;4;1;5;3;3;2;1;2;1;1;1;2;2;1;1;2;3;3;3;3;3;3;1;18;2;2;6;5;2;2;2;4;0;4;0;4;3;2;2;3;3;1;3;1;2;1;2;2;4;4;1;4;3;2;3;3;3;3;1;3;3;2;7;9;99;0;0;1;0;0;28;1;0;1;0;1;7422;4;1;5322;5;2;0;1;0;14;23;2;0;2;3;1;8;40;1;2;0;3;4000;82;1;0;0;0;0;0;0;0;0;1;0;1;7;1;40;2;2;5221;95;1;2;2;2;2;2;2;2;2;1;0;1;0;96;96;96;96;2;1;97;8;6;6;7;5;1;1;0;1;14;0;0;2;1;0;0;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;"";1991;0;0;0;0;0;0;0;0;"";8;4;4;"21:42:01";3;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";21;3;25;5;31;4;1;0;0;0;1;0;1;0;0;1;32;10,0;7;5;6;4;4;1;4;3;5;4;1;0;2;1;4;0,99977;1,13339;0,79676
3506;266;6938;41;"22/03/2025";"1:13:41";"22/03/2025";"2:13:26";3583;"412;892";1;29;67;5;2;340;2;1984;6;0;3;5;1;0;0;11;99;8;"1:20:02";2;4;1;3;5;5;5;1;2;2;1;1;4;1;5;5;4;4;2;3;3;3;3;3;3;1;12;2;2;6;1;1;2;2;14;998;10;998;5;1;2;9;4;1;5;1;1;1;1;2;3;98;5;4;1;98;2;3;3;3;2;5;3;3;2;2;4;10;0;0;2;340;2001;0;2;340;2;340;7;0;0;1;2634;12;2;0;1;0;17;19;2;0;1;3;1;3;37;1;2;0;3;3511;62;1;0;0;0;0;0;0;0;0;1;0;1;7;1;40;1;2;5131;55;1;2;2;2;2;2;2;2;2;1;0;1;0;96;96;96;96;2;0;97;8;3;3;3;8;1;2;0;2;23;0;23;2;1;0;0;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;"";1982;0;0;0;0;0;0;0;0;"";9;4;2;"2:11:16";3;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";22;3;25;6;60;5;1;0;0;0;1;0;1;0;0;1;40;11,0;0;2;7;3;4;1;3;3;5;4;1;0;1;2;4;0,99977;1,13339;1,18641
3506;547;6943;41;"27/03/2025";"8:30:38";"27/03/2025";"19:54:56";3847;"1024;1366";1;29;67;5;1;0;1;1970;5;0;3;5;1;0;0;3;99;8;"8:36:35";2;3;4;4;3;5;3;3;1;1;2;3;3;1;2;2;2;2;3;3;3;3;3;3;3;1;18;3;4;3;1;1;2;2;10;10;10;10;5;4;3;3;2;3;2;3;2;3;4;2;2;1;1;1;3;1;3;3;3;3;3;3;3;1;3;6;5;99;0;0;1;0;0;29;1;0;1;0;1;3221;11;3;0;4;1;0;1;0;17;17;1;11;2;1;1;8;40;1;2;0;3;3342;69;1;0;0;0;0;0;0;0;0;1;0;1;17;1;40;1;2;2611;69;1;2;2;2;2;2;2;2;2;1;0;3;3;0;1;0;2;3;1;97;5;6;8;2;7;1;99;0;2;99;0;0;3;1;2;0;0;0;0;0;0;0;"";2;2;0;0;0;0;0;0;0;"";9999;9999;0;0;0;0;0;0;0;"";8;7;3;"19:53:32";8;8;3;99;0;0;2;2;2;2;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";27;3;25;4;65;3;1;0;0;0;1;0;1;0;0;1;54;3,0;3;0;7;3;4;1;3;7;2;4;1;3;2;99;4;0,99977;1,13339;0,74859
3506;255;6946;41;"21/03/2025";"20:59:35";"21/03/2025";"21:30:44";1867;"384;854";1;41;91;5;1;0;1;1979;4;0;4;5;1;0;0;4;99;6;"21:01:33";4;1;1;4;2;5;3;1;2;2;1;4;1;2;1;2;4;4;3;4;3;3;3;3;3;1;3;2;2;4;1;2;2;2;14;18;14;20;3;4;4;4;2;3;2;3;3;4;4;4;2;4;4;3;1;1;3;3;3;3;3;2;3;2;2;10;1;99;0;0;1;0;0;41;1;0;1;0;1;7411;8;3;0;3;1;0;1;0;13;15;1;14;1;3;1;10;45;1;1;15;3;5151;55;1;0;0;0;0;0;0;0;0;1;0;1;13;1;25;1;2;9111;81;1;2;2;2;2;2;2;2;2;1;0;3;2;2;0;0;0;3;1;97;7;7;10;4;8;1;3;0;1;2;0;0;4;1;2;2;0;0;0;0;0;0;"";2;1;1;0;0;0;0;0;0;"";1980;2008;2012;0;0;0;0;0;0;"";10;10;9;"21:30:01";1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"N.P.";21;3;25;5;32;4;1;0;0;0;1;0;1;0;0;1;45;4,0;7;0;6;5;4;1;5;6;9;4;1;2;2;3;4;0,99977;1,13339;0,74859
